"Date_Time","Low_Range","Full_Range","Temp_C","station"
2023-05-25 12:40:25,124,127.3,17.91,5
2023-05-25 12:40:30,124,127.3,17.91,5
2023-05-25 12:40:35,124,127.3,17.91,5
2023-05-25 12:40:40,124,127.3,17.91,5
2023-05-25 12:40:45,124,127.3,17.93,5
2023-05-25 12:40:50,124,127.3,17.91,5
2023-05-25 12:40:55,124.1,127.3,17.91,5
2023-05-25 12:41:00,124,127.3,17.91,5
2023-05-25 12:41:05,124,127.3,17.91,5
2023-05-25 12:41:10,124.1,127.3,17.91,5
2023-05-25 12:41:15,124,127.3,17.91,5
2023-05-25 12:41:20,124.1,127.3,17.93,5
2023-05-25 12:41:25,124.1,127.7,17.93,5
2023-05-25 12:41:30,124.1,127.3,17.91,5
2023-05-25 12:41:35,124.1,127.7,17.93,5
2023-05-25 12:41:40,124.1,127.7,17.93,5
2023-05-25 12:41:45,124.1,127.3,17.93,5
2023-05-25 12:41:50,124.1,127.7,17.91,5
2023-05-25 12:41:55,124.2,127.3,17.93,5
2023-05-25 12:42:00,124.1,127.7,17.91,5
2023-05-25 12:42:05,124.1,127.3,17.93,5
2023-05-25 12:42:10,124.1,127.3,17.93,5
2023-05-25 12:42:15,124.1,127.3,17.93,5
2023-05-25 12:42:20,124.1,127.3,17.93,5
2023-05-25 12:42:25,124.1,127.3,17.93,5
2023-05-25 12:42:30,124.1,127.3,17.93,5
2023-05-25 12:42:35,124.1,127.3,17.93,5
2023-05-25 12:42:40,124.1,127.7,17.93,5
2023-05-25 12:42:45,124.2,127.3,17.93,5
2023-05-25 12:42:50,124.2,127.3,17.93,5
2023-05-25 12:42:55,124.1,127.3,17.93,5
