"Plot Title: mgas_wd_station_3_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10710797, SEN S/N: 10710797)","Full Range, μS/cm (LGR S/N: 10710797, SEN S/N: 10710797)","Temp, °C (LGR S/N: 10710797, SEN S/N: 10710797)","Host Connected (LGR S/N: 10710797)","Stopped (LGR S/N: 10710797)","End Of File (LGR S/N: 10710797)"
2114,06/06/23 01:56:05 PM,43.1,44.7,25.14,,,
2115,06/06/23 01:56:10 PM,43.1,44.7,25.15,,,
2116,06/06/23 01:56:15 PM,43.0,44.7,25.15,,,
2117,06/06/23 01:56:20 PM,43.0,44.7,25.15,,,
2118,06/06/23 01:56:25 PM,43.0,44.7,25.16,,,
2119,06/06/23 01:56:30 PM,43.1,44.7,25.16,,,
2120,06/06/23 01:56:35 PM,43.1,44.7,25.16,,,
2121,06/06/23 01:56:40 PM,42.7,44.7,25.18,,,
2122,06/06/23 01:56:45 PM,42.8,44.7,25.18,,,
2123,06/06/23 01:56:50 PM,42.8,44.7,25.18,,,
2124,06/06/23 01:56:55 PM,42.8,44.7,25.19,,,
2125,06/06/23 01:57:00 PM,42.9,44.7,25.19,,,
2126,06/06/23 01:57:05 PM,42.8,44.7,25.19,,,
2127,06/06/23 01:57:10 PM,42.7,44.7,25.20,,,
2128,06/06/23 01:57:15 PM,42.7,44.7,25.20,,,
2129,06/06/23 01:57:20 PM,42.8,44.7,25.21,,,
2130,06/06/23 01:57:25 PM,42.7,44.7,25.21,,,
2131,06/06/23 01:57:30 PM,42.7,44.7,25.21,,,
2132,06/06/23 01:57:35 PM,42.7,44.7,25.23,,,
2133,06/06/23 01:57:40 PM,42.6,44.7,25.23,,,
2134,06/06/23 01:57:45 PM,42.7,44.7,25.24,,,
2135,06/06/23 01:57:50 PM,42.6,44.7,25.25,,,
2136,06/06/23 01:57:55 PM,42.6,44.3,25.25,,,
2137,06/06/23 01:58:00 PM,42.5,44.3,25.25,,,
2138,06/06/23 01:58:05 PM,42.4,44.7,25.27,,,
2139,06/06/23 01:58:10 PM,42.5,44.3,25.27,,,
2140,06/06/23 01:58:15 PM,42.4,44.7,25.27,,,
2141,06/06/23 01:58:20 PM,42.4,44.7,25.27,,,
2142,06/06/23 01:58:25 PM,42.4,44.3,25.27,,,
2143,06/06/23 01:58:30 PM,42.3,44.3,25.28,,,
2144,06/06/23 01:58:35 PM,42.4,44.3,25.28,,,
2145,06/06/23 01:58:40 PM,42.3,44.3,25.29,,,
2146,06/06/23 01:58:45 PM,42.4,44.3,25.29,,,
2147,06/06/23 01:58:50 PM,42.3,43.9,25.29,,,
2148,06/06/23 01:58:55 PM,42.2,43.9,25.31,,,
2149,06/06/23 01:59:00 PM,42.3,44.3,25.31,,,
2150,06/06/23 01:59:05 PM,42.1,43.9,25.31,,,
2151,06/06/23 01:59:10 PM,42.2,43.9,25.32,,,
2152,06/06/23 01:59:15 PM,42.1,43.9,25.32,,,
2153,06/06/23 01:59:20 PM,42.1,43.9,25.33,,,
2154,06/06/23 01:59:25 PM,42.1,43.9,25.33,,,
2155,06/06/23 01:59:30 PM,42.0,43.9,25.35,,,
2156,06/06/23 01:59:35 PM,42.1,43.9,25.35,,,
2157,06/06/23 01:59:40 PM,42.1,43.9,25.36,,,
2158,06/06/23 01:59:45 PM,41.9,43.9,25.36,,,
2159,06/06/23 01:59:50 PM,41.8,43.5,25.36,,,
2160,06/06/23 01:59:55 PM,41.8,43.9,25.37,,,
2161,06/06/23 02:00:00 PM,42.0,43.9,25.37,,,
2162,06/06/23 02:00:05 PM,42.0,43.9,25.38,,,
2163,06/06/23 02:00:10 PM,42.1,43.9,25.38,,,
2164,06/06/23 02:00:15 PM,41.9,43.5,25.38,,,
2165,06/06/23 02:00:20 PM,41.7,43.5,25.40,,,
2166,06/06/23 02:00:25 PM,41.8,43.9,25.40,,,
2167,06/06/23 02:00:30 PM,41.9,43.9,25.41,,,
2168,06/06/23 02:00:35 PM,41.9,43.9,25.41,,,
2169,06/06/23 02:00:40 PM,41.8,43.9,25.42,,,
2170,06/06/23 02:00:45 PM,41.8,43.5,25.42,,,
2171,06/06/23 02:00:50 PM,41.6,43.5,25.44,,,
2172,06/06/23 02:00:55 PM,41.7,43.5,25.44,,,
2173,06/06/23 02:01:00 PM,41.6,43.5,25.45,,,
2174,06/06/23 02:01:05 PM,41.7,43.5,25.45,,,
2175,06/06/23 02:01:10 PM,41.7,43.5,25.45,,,
2176,06/06/23 02:01:15 PM,41.8,43.5,25.46,,,
2177,06/06/23 02:01:20 PM,41.6,43.5,25.48,,,
2178,06/06/23 02:01:25 PM,41.4,43.2,25.48,,,
2179,06/06/23 02:01:30 PM,41.6,43.2,25.48,,,
2180,06/06/23 02:01:35 PM,41.6,43.5,25.49,,,
2181,06/06/23 02:01:40 PM,41.6,43.5,25.49,,,
2182,06/06/23 02:01:45 PM,41.5,43.5,25.50,,,
2183,06/06/23 02:01:50 PM,41.6,43.5,25.50,,,
2184,06/06/23 02:01:55 PM,41.5,43.2,25.52,,,
2185,06/06/23 02:02:00 PM,41.5,43.5,25.52,,,
2186,06/06/23 02:02:05 PM,41.5,43.5,25.52,,,
2187,06/06/23 02:02:10 PM,41.3,43.2,25.52,,,
2188,06/06/23 02:02:15 PM,41.4,43.2,25.53,,,
2189,06/06/23 02:02:20 PM,41.3,43.2,25.54,,,
2190,06/06/23 02:02:25 PM,41.3,43.2,25.53,,,
2191,06/06/23 02:02:30 PM,41.3,43.5,25.54,,,
2192,06/06/23 02:02:35 PM,41.5,43.2,25.54,,,
2193,06/06/23 02:02:40 PM,41.5,43.5,25.56,,,
2194,06/06/23 02:02:45 PM,41.0,43.2,25.57,,,
2195,06/06/23 02:02:50 PM,41.3,43.2,25.57,,,
2196,06/06/23 02:02:55 PM,41.3,43.2,25.58,,,
2197,06/06/23 02:03:00 PM,41.3,43.2,25.58,,,
2198,06/06/23 02:03:05 PM,41.3,43.2,25.59,,,
2199,06/06/23 02:03:10 PM,41.3,43.2,25.59,,,
2200,06/06/23 02:03:15 PM,41.1,43.2,25.59,,,
2201,06/06/23 02:03:20 PM,41.0,42.8,25.59,,,
2202,06/06/23 02:03:25 PM,41.3,42.8,25.61,,,
2203,06/06/23 02:03:30 PM,41.3,43.2,25.61,,,
2204,06/06/23 02:03:35 PM,41.1,43.2,25.62,,,
2205,06/06/23 02:03:40 PM,41.0,42.8,25.62,,,
2206,06/06/23 02:03:45 PM,41.0,42.8,25.62,,,
2207,06/06/23 02:03:50 PM,41.0,42.8,25.63,,,
2208,06/06/23 02:03:55 PM,40.7,42.8,25.65,,,
2209,06/06/23 02:04:00 PM,41.0,42.8,25.65,,,
2210,06/06/23 02:04:05 PM,40.9,42.8,25.65,,,
2211,06/06/23 02:04:10 PM,40.7,42.8,25.66,,,
2212,06/06/23 02:04:15 PM,40.8,42.8,25.66,,,
2213,06/06/23 02:04:20 PM,40.8,42.8,25.66,,,
2214,06/06/23 02:04:25 PM,40.8,42.8,25.67,,,
2215,06/06/23 02:04:30 PM,41.0,43.2,25.67,,,
2216,06/06/23 02:04:35 PM,40.9,42.8,25.69,,,
2217,06/06/23 02:04:40 PM,40.9,42.8,25.69,,,
2218,06/06/23 02:04:45 PM,41.0,42.8,25.70,,,
2219,06/06/23 02:04:50 PM,40.8,42.8,25.70,,,
2220,06/06/23 02:04:55 PM,40.7,42.8,25.71,,,
2221,06/06/23 02:05:00 PM,40.7,42.8,25.71,,,
2222,06/06/23 02:05:05 PM,40.7,42.8,25.71,,,
2223,06/06/23 02:05:10 PM,40.7,42.8,25.73,,,
2224,06/06/23 02:05:15 PM,40.7,42.8,25.74,,,
2225,06/06/23 02:05:20 PM,40.7,42.4,25.74,,,
2226,06/06/23 02:05:25 PM,40.6,42.4,25.74,,,
2227,06/06/23 02:05:30 PM,40.7,42.8,25.75,,,
2228,06/06/23 02:05:35 PM,40.6,42.4,25.75,,,
2229,06/06/23 02:05:40 PM,40.6,42.4,25.76,,,
2230,06/06/23 02:05:45 PM,40.5,42.4,25.76,,,
2231,06/06/23 02:05:50 PM,40.5,42.4,25.78,,,
2232,06/06/23 02:05:55 PM,40.5,42.4,25.78,,,
2233,06/06/23 02:06:00 PM,40.5,42.4,25.78,,,
2234,06/06/23 02:06:05 PM,40.4,42.4,25.79,,,
2235,06/06/23 02:06:10 PM,40.4,42.4,25.79,,,
2236,06/06/23 02:06:15 PM,40.4,42.4,25.80,,,
2237,06/06/23 02:06:20 PM,40.4,42.0,25.82,,,
2238,06/06/23 02:06:25 PM,40.4,42.4,25.82,,,
2239,06/06/23 02:06:30 PM,40.4,42.4,25.82,,,
2240,06/06/23 02:06:35 PM,40.4,42.0,25.83,,,
2241,06/06/23 02:06:40 PM,40.3,42.4,25.83,,,
2242,06/06/23 02:06:45 PM,40.3,42.4,25.83,,,
2243,06/06/23 02:06:50 PM,40.3,42.0,25.84,,,
2244,06/06/23 02:06:55 PM,40.2,42.0,25.84,,,
2245,06/06/23 02:07:00 PM,40.2,42.0,25.86,,,
2246,06/06/23 02:07:05 PM,40.1,42.0,25.87,,,
2247,06/06/23 02:07:10 PM,40.2,42.0,25.87,,,
2248,06/06/23 02:07:15 PM,40.1,42.0,25.87,,,
2249,06/06/23 02:07:20 PM,40.1,41.6,25.87,,,
2250,06/06/23 02:07:25 PM,40.1,41.6,25.88,,,
2251,06/06/23 02:07:30 PM,40.1,42.0,25.88,,,
2252,06/06/23 02:07:35 PM,40.1,41.6,25.88,,,
2253,06/06/23 02:07:40 PM,40.1,42.0,25.90,,,
2254,06/06/23 02:07:45 PM,40.1,42.0,25.90,,,
2255,06/06/23 02:07:50 PM,40.1,42.0,25.91,,,
2256,06/06/23 02:07:55 PM,39.6,41.2,25.88,,,
2257,06/06/23 02:08:00 PM,39.5,41.2,25.90,,,
2258,06/06/23 02:08:05 PM,39.4,41.2,25.92,,,
2259,06/06/23 02:08:10 PM,39.5,41.2,25.95,,,
2260,06/06/23 02:08:15 PM,40.5,42.4,25.95,,,
2261,06/06/23 02:08:20 PM,39.3,41.2,25.99,,,
2262,06/06/23 02:08:25 PM,39.5,41.2,26.01,,,
2263,06/06/23 02:08:30 PM,39.4,41.2,26.04,,,
2264,06/06/23 02:08:35 PM,39.4,41.2,26.05,,,
2265,06/06/23 02:08:40 PM,39.1,40.9,26.07,,,
2266,06/06/23 02:08:45 PM,39.1,40.9,26.07,,,
2267,06/06/23 02:08:50 PM,39.1,41.2,26.08,,,
2268,06/06/23 02:08:55 PM,39.2,40.9,26.09,,,
2269,06/06/23 02:09:00 PM,39.4,41.2,26.11,,,
2270,06/06/23 02:09:05 PM,38.6,40.5,26.11,,,
2271,06/06/23 02:09:10 PM,39.3,41.2,26.11,,,
2272,06/06/23 02:09:15 PM,38.9,40.5,26.11,,,
2273,06/06/23 02:09:20 PM,38.8,40.5,26.11,,,
2274,06/06/23 02:09:25 PM,38.7,40.5,26.09,,,
2275,06/06/23 02:09:30 PM,38.7,40.5,26.08,,,
2276,06/06/23 02:09:35 PM,38.7,40.5,26.07,,,
2277,06/06/23 02:09:40 PM,38.5,40.1,26.05,,,
2278,06/06/23 02:09:45 PM,38.7,40.5,26.04,,,
2279,06/06/23 02:09:50 PM,38.7,40.5,26.03,,,
2280,06/06/23 02:09:55 PM,39.0,40.9,26.03,,,
2281,06/06/23 02:10:00 PM,38.7,40.5,26.01,,,
2282,06/06/23 02:10:05 PM,38.6,40.5,26.00,,,
2283,06/06/23 02:10:10 PM,38.2,39.7,25.99,,,
2284,06/06/23 02:10:15 PM,37.9,39.7,25.97,,,
2285,06/06/23 02:10:20 PM,38.0,39.7,25.95,,,
2286,06/06/23 02:10:25 PM,38.1,39.7,25.92,,,
2287,06/06/23 02:10:30 PM,37.7,39.3,25.91,,,
2288,06/06/23 02:10:35 PM,37.7,39.3,25.90,,,
2289,06/06/23 02:10:40 PM,37.9,39.7,25.88,,,
2290,06/06/23 02:10:45 PM,37.4,39.0,25.87,,,
2291,06/06/23 02:10:50 PM,46.5,48.1,25.62,,,
2292,06/06/23 02:10:55 PM,47.3,49.2,25.71,,,
2293,06/06/23 02:11:00 PM,47.4,49.2,25.73,,,
2294,06/06/23 02:11:05 PM,47.5,49.2,25.70,,,
2295,06/06/23 02:11:10 PM,47.7,49.6,25.74,,,
2296,06/06/23 02:11:15 PM,47.8,50.0,25.78,,,
2297,06/06/23 02:11:20 PM,47.9,50.0,25.78,,,
2298,06/06/23 02:11:25 PM,48.0,50.0,25.80,,,
2299,06/06/23 02:11:30 PM,48.0,50.0,25.80,,,
2300,06/06/23 02:11:35 PM,48.0,49.6,25.80,,,
2301,06/06/23 02:11:40 PM,48.3,50.4,25.74,,,
2302,06/06/23 02:11:45 PM,48.3,50.0,25.69,,,
2303,06/06/23 02:11:50 PM,48.3,50.4,25.73,,,
2304,06/06/23 02:11:55 PM,48.2,50.4,25.71,,,
2305,06/06/23 02:12:00 PM,48.1,50.0,25.57,,,
2306,06/06/23 02:12:05 PM,48.0,50.4,25.54,,,
2307,06/06/23 02:12:10 PM,48.0,50.0,25.54,,,
2308,06/06/23 02:12:15 PM,47.9,49.6,25.58,,,
2309,06/06/23 02:12:20 PM,47.9,50.0,25.56,,,
2310,06/06/23 02:12:25 PM,47.8,50.0,25.52,,,
2311,06/06/23 02:12:30 PM,47.9,49.6,25.57,,,
2312,06/06/23 02:12:35 PM,47.9,50.0,25.59,,,
2313,06/06/23 02:12:40 PM,47.3,48.9,25.57,,,
2314,06/06/23 02:12:45 PM,47.1,48.9,25.41,,,
2315,06/06/23 02:12:50 PM,47.3,49.3,25.37,,,
2316,06/06/23 02:12:55 PM,46.4,48.5,24.98,,,
2317,06/06/23 02:13:00 PM,45.7,47.4,24.77,,,
2318,06/06/23 02:13:05 PM,45.0,47.0,24.69,,,
2319,06/06/23 02:13:10 PM,46.1,47.8,24.65,,,
2320,06/06/23 02:13:15 PM,45.5,47.4,24.60,,,
2321,06/06/23 02:13:20 PM,45.6,47.4,24.78,,,
2322,06/06/23 02:13:25 PM,45.6,47.4,24.86,,,
2323,06/06/23 02:13:30 PM,45.5,47.4,24.91,,,
2324,06/06/23 02:13:35 PM,45.4,47.4,24.94,,,
2325,06/06/23 02:13:40 PM,45.3,47.4,24.98,,,
2326,06/06/23 02:13:45 PM,45.2,47.0,24.99,,,
2327,06/06/23 02:13:50 PM,45.2,47.4,25.03,,,
2328,06/06/23 02:13:55 PM,44.9,47.0,25.02,,,
2329,06/06/23 02:14:00 PM,44.9,46.6,25.04,,,
2330,06/06/23 02:14:05 PM,44.8,47.0,25.03,,,
2331,06/06/23 02:14:10 PM,44.6,47.0,25.06,,,
2332,06/06/23 02:14:15 PM,44.6,46.2,25.03,,,
2333,06/06/23 02:14:20 PM,44.4,46.2,24.99,,,
2334,06/06/23 02:14:25 PM,44.2,46.2,25.01,,,
2335,06/06/23 02:14:30 PM,44.1,46.2,25.02,,,
2336,06/06/23 02:14:35 PM,43.9,45.8,25.02,,,
2337,06/06/23 02:14:40 PM,43.8,46.2,25.03,,,
2338,06/06/23 02:14:45 PM,43.8,45.8,25.02,,,
2339,06/06/23 02:14:50 PM,43.5,45.9,24.95,,,
2340,06/06/23 02:14:55 PM,43.4,45.1,24.95,,,
2341,06/06/23 02:15:00 PM,43.3,45.1,24.98,,,
2342,06/06/23 02:15:05 PM,43.2,45.1,24.94,,,
2343,06/06/23 02:15:10 PM,43.0,44.7,24.93,,,
2344,06/06/23 02:15:15 PM,42.9,44.7,24.93,,,
2345,06/06/23 02:15:20 PM,42.7,44.7,24.93,,,
2346,06/06/23 02:15:25 PM,42.5,44.7,24.90,,,
2347,06/06/23 02:15:30 PM,42.4,44.3,24.89,,,
2348,06/06/23 02:15:35 PM,42.2,44.3,24.86,,,
2349,06/06/23 02:15:40 PM,42.0,44.0,24.85,,,
2350,06/06/23 02:15:45 PM,41.9,43.9,24.86,,,
2351,06/06/23 02:15:50 PM,41.8,43.6,24.85,,,
2352,06/06/23 02:15:55 PM,41.7,43.6,24.80,,,
2353,06/06/23 02:16:00 PM,41.4,43.6,24.77,,,
2354,06/06/23 02:16:05 PM,41.1,43.2,24.76,,,
2355,06/06/23 02:16:10 PM,41.1,43.2,24.76,,,
2356,06/06/23 02:16:15 PM,40.8,42.8,24.72,,,
2357,06/06/23 02:16:20 PM,40.8,42.8,24.73,,,
2358,06/06/23 02:16:25 PM,40.6,42.4,24.70,,,
2359,06/06/23 02:16:30 PM,40.5,42.4,24.73,,,
2360,06/06/23 02:16:35 PM,40.3,42.4,24.69,,,
2361,06/06/23 02:16:40 PM,40.1,42.1,24.64,,,
2362,06/06/23 02:16:45 PM,39.9,41.7,24.60,,,
2363,06/06/23 02:16:50 PM,39.6,41.3,24.53,,,
2364,06/06/23 02:16:55 PM,39.3,40.9,24.47,,,
2365,06/06/23 02:17:00 PM,39.0,40.9,24.39,,,
2366,06/06/23 02:17:05 PM,38.9,40.5,24.44,,,
2367,06/06/23 02:17:10 PM,38.7,40.5,24.42,,,
2368,06/06/23 02:17:15 PM,38.4,40.2,24.42,,,
2369,06/06/23 02:17:20 PM,38.4,40.2,24.48,,,
2370,06/06/23 02:17:25 PM,38.3,39.8,24.49,,,
2371,06/06/23 02:17:30 PM,38.1,40.2,24.49,,,
2372,06/06/23 02:17:35 PM,37.9,39.8,24.42,,,
2373,06/06/23 02:17:40 PM,37.7,39.4,24.40,,,
2374,06/06/23 02:17:45 PM,37.4,39.0,24.30,,,
2375,06/06/23 02:17:50 PM,37.2,39.0,24.31,,,
2376,06/06/23 02:17:55 PM,37.0,38.3,24.32,,,
2377,06/06/23 02:18:00 PM,36.9,38.3,24.36,,,
2378,06/06/23 02:18:05 PM,36.8,38.3,24.34,,,
2379,06/06/23 02:18:10 PM,36.7,37.9,24.36,,,
2380,06/06/23 02:18:15 PM,36.3,37.9,24.23,,,
2381,06/06/23 02:18:20 PM,36.0,37.5,24.22,,,
2382,06/06/23 02:18:25 PM,35.7,37.5,24.18,,,
2383,06/06/23 02:18:30 PM,35.7,37.1,24.21,,,
2384,06/06/23 02:18:35 PM,35.5,37.1,24.26,,,
2385,06/06/23 02:18:40 PM,35.4,36.7,24.21,,,
2386,06/06/23 02:18:45 PM,35.2,36.7,24.21,,,
2387,06/06/23 02:18:50 PM,35.0,36.4,24.21,,,
2388,06/06/23 02:18:55 PM,34.9,36.4,24.21,,,
2389,06/06/23 02:19:00 PM,34.6,36.0,24.17,,,
2390,06/06/23 02:19:05 PM,34.4,36.0,24.14,,,
2391,06/06/23 02:19:10 PM,34.2,36.0,24.18,,,
2392,06/06/23 02:19:15 PM,34.1,35.6,24.19,,,
2393,06/06/23 02:19:20 PM,34.1,35.2,24.23,,,
2394,06/06/23 02:19:25 PM,34.0,35.6,24.25,,,
2395,06/06/23 02:19:30 PM,33.8,35.2,24.26,,,
2396,06/06/23 02:19:35 PM,33.7,34.8,24.26,,,
2397,06/06/23 02:19:40 PM,33.6,34.8,24.28,,,
2398,06/06/23 02:19:45 PM,33.3,34.5,24.18,,,
2399,06/06/23 02:19:50 PM,33.2,34.5,24.21,,,
2400,06/06/23 02:19:55 PM,33.0,34.5,24.18,,,
2401,06/06/23 02:20:00 PM,32.7,34.1,24.15,,,
2402,06/06/23 02:20:05 PM,32.6,34.1,24.17,,,
2403,06/06/23 02:20:10 PM,32.5,33.7,24.14,,,
2404,06/06/23 02:20:15 PM,32.2,33.7,24.14,,,
2405,06/06/23 02:20:20 PM,32.2,33.3,24.17,,,
2406,06/06/23 02:20:25 PM,31.9,33.3,24.13,,,
2407,06/06/23 02:20:30 PM,31.7,32.9,24.13,,,
2408,06/06/23 02:20:35 PM,31.6,32.9,24.11,,,
2409,06/06/23 02:20:40 PM,31.5,32.5,24.17,,,
2410,06/06/23 02:20:45 PM,31.4,32.9,24.17,,,
2411,06/06/23 02:20:50 PM,31.3,32.5,24.15,,,
2412,06/06/23 02:20:55 PM,31.1,32.5,24.15,,,
2413,06/06/23 02:21:00 PM,31.0,32.5,24.17,,,
2414,06/06/23 02:21:05 PM,30.8,32.2,24.14,,,
2415,06/06/23 02:21:10 PM,30.7,32.2,24.13,,,
2416,06/06/23 02:21:15 PM,30.5,32.2,24.08,,,
2417,06/06/23 02:21:20 PM,30.3,31.4,24.10,,,
2418,06/06/23 02:21:25 PM,30.1,31.4,24.08,,,
2419,06/06/23 02:21:30 PM,29.9,31.0,24.00,,,
2420,06/06/23 02:21:35 PM,29.7,31.0,24.01,,,
2421,06/06/23 02:21:40 PM,29.5,30.6,23.98,,,
2422,06/06/23 02:21:45 PM,29.3,30.3,23.98,,,
2423,06/06/23 02:21:50 PM,29.2,30.3,24.02,,,
2424,06/06/23 02:21:55 PM,29.0,30.3,24.00,,,
2425,06/06/23 02:22:00 PM,28.8,29.9,23.98,,,
2426,06/06/23 02:22:05 PM,28.7,29.9,24.01,,,
2427,06/06/23 02:22:10 PM,28.5,29.9,24.00,,,
2428,06/06/23 02:22:15 PM,28.4,29.9,23.97,,,
2429,06/06/23 02:22:20 PM,28.2,29.5,23.96,,,
2430,06/06/23 02:22:25 PM,28.0,29.5,23.96,,,
2431,06/06/23 02:22:30 PM,27.6,29.1,23.93,,,
2432,06/06/23 02:22:35 PM,27.5,28.7,23.89,,,
2433,06/06/23 02:22:40 PM,27.2,28.4,23.85,,,
2434,06/06/23 02:22:45 PM,27.1,28.0,23.85,,,
2435,06/06/23 02:22:50 PM,26.9,28.0,23.89,,,
2436,06/06/23 02:22:55 PM,26.8,28.0,23.89,,,
2437,06/06/23 02:23:00 PM,26.6,28.0,23.91,,,
2438,06/06/23 02:23:05 PM,26.5,27.6,23.92,,,
2439,06/06/23 02:23:10 PM,26.3,27.2,23.91,,,
2440,06/06/23 02:23:15 PM,26.1,27.6,23.88,,,
2441,06/06/23 02:23:20 PM,25.9,27.2,23.80,,,
2442,06/06/23 02:23:25 PM,25.7,26.5,23.80,,,
2443,06/06/23 02:23:30 PM,25.6,26.5,23.83,,,
2444,06/06/23 02:23:35 PM,25.4,26.5,23.81,,,
2445,06/06/23 02:23:40 PM,25.2,26.1,23.83,,,
2446,06/06/23 02:23:45 PM,25.2,26.1,23.84,,,
2447,06/06/23 02:23:50 PM,24.9,25.7,23.83,,,
2448,06/06/23 02:23:55 PM,24.8,25.7,23.80,,,
2449,06/06/23 02:24:00 PM,24.7,25.3,23.79,,,
2450,06/06/23 02:24:05 PM,24.4,25.3,23.76,,,
2451,06/06/23 02:24:10 PM,24.3,24.9,23.71,,,
2452,06/06/23 02:24:15 PM,24.0,24.9,23.73,,,
2453,06/06/23 02:24:20 PM,23.9,24.9,23.75,,,
2454,06/06/23 02:24:25 PM,23.7,24.6,23.67,,,
2455,06/06/23 02:24:30 PM,23.6,24.2,23.67,,,
2456,06/06/23 02:24:35 PM,23.3,24.2,23.71,,,
2457,06/06/23 02:24:40 PM,23.3,23.8,23.70,,,
2458,06/06/23 02:24:45 PM,23.1,23.8,23.67,,,
2459,06/06/23 02:24:50 PM,23.0,23.8,23.70,,,
2460,06/06/23 02:24:55 PM,22.8,23.0,23.68,,,
2461,06/06/23 02:25:00 PM,22.6,23.0,23.66,,,
2462,06/06/23 02:25:05 PM,22.5,23.0,23.64,,,
2463,06/06/23 02:25:10 PM,22.3,23.0,23.63,,,
2464,06/06/23 02:25:15 PM,22.1,23.0,23.59,,,
2465,06/06/23 02:25:20 PM,21.9,23.0,23.55,,,
2466,06/06/23 02:25:25 PM,21.8,22.7,23.51,,,
2467,06/06/23 02:25:30 PM,21.7,22.3,23.56,,,
2468,06/06/23 02:25:35 PM,21.5,21.9,23.54,,,
2469,06/06/23 02:25:40 PM,21.3,21.9,23.50,,,
2470,06/06/23 02:25:45 PM,21.2,21.9,23.51,,,
2471,06/06/23 02:25:50 PM,21.1,21.9,23.55,,,
2472,06/06/23 02:25:55 PM,20.9,21.9,23.56,,,
2473,06/06/23 02:26:00 PM,20.8,21.9,23.50,,,
2474,06/06/23 02:26:05 PM,20.7,21.1,23.46,,,
2475,06/06/23 02:26:10 PM,20.5,21.1,23.53,,,
2476,06/06/23 02:26:15 PM,20.5,21.1,23.55,,,
2477,06/06/23 02:26:20 PM,20.4,21.1,23.55,,,
2478,06/06/23 02:26:25 PM,20.4,21.1,23.55,,,
2479,06/06/23 02:26:30 PM,20.2,20.8,23.56,,,
2480,06/06/23 02:26:35 PM,19.6,20.4,23.54,,,
2481,06/06/23 02:26:40 PM,19.6,20.4,23.55,,,
2482,06/06/23 02:26:45 PM,19.5,20.0,23.56,,,
2483,06/06/23 02:26:50 PM,19.3,19.6,23.54,,,
2484,06/06/23 02:26:55 PM,19.2,19.6,23.55,,,
2485,06/06/23 02:27:00 PM,19.1,19.6,23.54,,,
2486,06/06/23 02:27:05 PM,19.0,19.6,23.51,,,
2487,06/06/23 02:27:10 PM,18.8,19.6,23.47,,,
2488,06/06/23 02:27:15 PM,18.7,19.6,23.43,,,
2489,06/06/23 02:27:20 PM,18.6,18.9,23.43,,,
2490,06/06/23 02:27:25 PM,18.6,18.9,23.46,,,
2491,06/06/23 02:27:30 PM,18.6,18.9,23.50,,,
2492,06/06/23 02:27:35 PM,18.4,18.9,23.47,,,
2493,06/06/23 02:27:40 PM,18.3,18.9,23.46,,,
2494,06/06/23 02:27:45 PM,18.3,18.5,23.49,,,
2495,06/06/23 02:27:50 PM,18.3,18.5,23.50,,,
2496,06/06/23 02:27:55 PM,18.1,18.5,23.50,,,
2497,06/06/23 02:28:00 PM,18.1,18.5,23.51,,,
2498,06/06/23 02:28:05 PM,18.0,18.1,23.51,,,
2499,06/06/23 02:28:10 PM,18.0,18.5,23.49,,,
2500,06/06/23 02:28:15 PM,17.9,18.1,23.51,,,
2501,06/06/23 02:28:20 PM,17.8,18.5,23.50,,,
2502,06/06/23 02:28:25 PM,17.8,18.1,23.50,,,
2503,06/06/23 02:28:30 PM,17.6,18.1,23.45,,,
2504,06/06/23 02:28:35 PM,17.5,17.7,23.45,,,
2505,06/06/23 02:28:40 PM,17.5,17.7,23.46,,,
2506,06/06/23 02:28:45 PM,17.4,17.7,23.47,,,
2507,06/06/23 02:28:50 PM,16.8,17.0,23.46,,,
2508,06/06/23 02:28:55 PM,16.7,17.0,23.46,,,
2509,06/06/23 02:29:00 PM,16.7,17.0,23.46,,,
2510,06/06/23 02:29:05 PM,16.5,17.0,23.46,,,
2511,06/06/23 02:29:10 PM,16.4,17.0,23.46,,,
2512,06/06/23 02:29:15 PM,16.4,16.6,23.46,,,
2513,06/06/23 02:29:20 PM,16.4,16.2,23.45,,,
2514,06/06/23 02:29:25 PM,16.2,16.2,23.41,,,
2515,06/06/23 02:29:30 PM,16.2,16.2,23.39,,,
2516,06/06/23 02:29:35 PM,16.1,16.2,23.35,,,
2517,06/06/23 02:29:40 PM,16.1,16.2,23.39,,,
2518,06/06/23 02:29:45 PM,16.0,16.2,23.37,,,
2519,06/06/23 02:29:50 PM,16.0,16.2,23.38,,,
2520,06/06/23 02:29:55 PM,15.9,15.8,23.35,,,
2521,06/06/23 02:30:00 PM,15.8,16.2,23.34,,,
2522,06/06/23 02:30:05 PM,15.8,16.2,23.33,,,
2523,06/06/23 02:30:10 PM,15.7,15.4,23.28,,,
2524,06/06/23 02:30:15 PM,15.5,15.4,23.26,,,
2525,06/06/23 02:30:20 PM,15.4,15.4,23.25,,,
2526,06/06/23 02:30:25 PM,15.4,15.1,23.21,,,
2527,06/06/23 02:30:30 PM,15.2,15.1,23.24,,,
2528,06/06/23 02:30:35 PM,15.1,15.1,23.21,,,
2529,06/06/23 02:30:40 PM,15.1,15.1,23.28,,,
2530,06/06/23 02:30:45 PM,15.0,15.1,23.30,,,
2531,06/06/23 02:30:50 PM,14.9,15.1,23.30,,,
